CLAVE,MARCA,SUBMARCA,LINEA,DESCRIPCION,DESCRIPCION_LEGIBLE,AÑO,tipo,CLAVE_QUALITAS,CLAVE_HDI,CLAVE_AFIRME,CLAVE_GNP,CLAVE_MAPFRE,CLAVE_ZURICH,CLAVE_AXA,CLAVE_SURA,CLAVE_BANORTE,CLAVE_POTOSI,CLAVE_ANA,CLAVE_AXA_EMMA,CLAVE_ATLAS,CLAVE_GRAL_SEGUROS,CLAVE_ALLIANZ
01350101607,RENAULT,RENAULT,DUSTER,DUSTER DYNAMIQUE MEDIA NAV L4 IMP STD 5 ABS CA CE TELA CD SQ CB,DUSTER DYNAMIQUE MEDIA NAV · L4 Std 5p · Tela,2014,AUTO,5101,2079652,111225,AUTRE21062014,10200050010,073L6053,REA016006,L0730006,RN140,005-150-09-2014,P0730003,14450,9909,10767,CREDU0121E
01350101607,RENAULT,RENAULT,DUSTER,DUSTER DYNAMIQUE MEDIA NAV L4 IMP STD 5 ABS CA CE TELA CD SQ CB,DUSTER DYNAMIQUE MEDIA NAV · L4 Std 5p · Tela CD,2015,AUTO,5101,2087774,111222,AUTRE21062015,10200050010,073L6053,REA016006,L0730006,RN140,005-150-09-2015,P0730003,14450,10472,10767,CREDU0131F
01350101607,RENAULT,RENAULT,DUSTER,DUSTER DYNAMIQUE MEDIA NAV L4 IMP STD 5 ABS CA CE TELA CD SQ CB,DUSTER DYNAMIQUE MEDIA NAV · L4 Std 5p · Tela,2016,AUTO,5101,2089327,111222,AUTRE21062016,10200050010,073L6053,REA016006,L0730006,RN156,005-150-09-2016,P0730003,14450,10472,25440,CREDU0131G
01350101607,RENAULT,RENAULT,DUSTER,DUSTER DYNAMIQUE MEDIA NAV L4 IMP STD 5 ABS CA CE TELA CD SQ CB,DUSTER DYNAMIQUE MEDIA NAV · L4 Std 5p · Tela CD,2017,AUTO,5101,2090080,111222,AUTRE21062017,10200050010,073L6053,REA016006,L0730006,RN156,005-150-01-2017,P0730003,14450,10472,25440,CREDU0131H
01350101607,RENAULT,RENAULT,DUSTER,DUSTER DYNAMIQUE MEDIA NAV L4 IMP STD 5 ABS CA CE TELA CD SQ CB,DUSTER DYNAMIQUE MEDIA NAV · L4 Std 5p · CD,2018,AUTO,5153,2088864,111220,AUTRE21132018,10200050004,073L6053,REA016005,L0730008,RN183,005-150-11-2018,P0730003,14482,9912,71102004,CREDU0221J
01350101601,RENAULT,RENAULT,DUSTER,DUSTER DYNAMIQUE PACK L4 IMP AUT 5 ABS CA CE PIEL CD SQ CB,DUSTER DYNAMIQUE PACK · L4 Aut 5p · Piel,2013,AUTO,5155,2075426,111224,AUTRE21052013,10200050012,073L0005,REA016011,L0730005,RN142,005-150-05-2013,P0730005,14443,9911,10796,CREDU0041D
01350101601,RENAULT,RENAULT,DUSTER,DUSTER DYNAMIQUE PACK L4 IMP AUT 5 ABS CA CE PIEL CD SQ CB,DUSTER DYNAMIQUE PACK · L4 Aut 5p · Piel,2014,AUTO,5155,2079652,111225,AUTRE21052014,10200050012,073L0005,REA016007,L0730005,RN142,005-150-05-2014,P0730005,14443,10474,10796,CREDU0121E
01350101601,RENAULT,RENAULT,DUSTER,DUSTER DYNAMIQUE PACK L4 IMP AUT 5 ABS CA CE PIEL CD SQ CB,DUSTER DYNAMIQUE PACK · L4 Aut 5p · Piel CD,2015,AUTO,5155,2087775,111229,AUTRE21052015,10200050012,073L0005,REA016007,L0730008,RN142,005-150-05-2015,P0730005,14443,10474,10796,CREDU0151F
01350101601,RENAULT,RENAULT,DUSTER,DUSTER DYNAMIQUE PACK L4 IMP AUT 5 ABS CA CE PIEL CD SQ CB,DUSTER DYNAMIQUE PACK · L4 Aut 5p · Piel,2016,AUTO,5155,2089329,111227,AUTRE21052016,10200050012,073L0005,REA016007,L0730008,RN142,005-150-05-2016,P0730005,14443,10474,10796,CREDU0201G
01350101601,RENAULT,RENAULT,DUSTER,DUSTER DYNAMIQUE PACK L4 IMP AUT 5 ABS CA CE PIEL CD SQ CB,DUSTER DYNAMIQUE PACK · L4 Aut 5p · Piel CD,2017,AUTO,5155,2090059,111227,AUTRE21052017,10200050012,073L0005,REA016007,L0730008,RN142,005-150-05-2017,P0730005,14443,10474,10796,CREDU0201H
01350101603,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP AUT 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Aut 5p · Tela,2013,AUTO,5152,2075373,111234,AUTRE21022013,10200050017,073L0001,REA016003,L0730002,RN139,005-150-02-2013,P0730002,14440,9913,10757,CREDU0021D
01350101603,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP AUT 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Aut 5p · Tela,2014,AUTO,5152,2079516,111234,AUTRE21022014,10200050017,073L0001,REA016003,L0730002,RN139,005-150-02-2014,P0730002,14440,9913,10757,CREDU0071E
01350101603,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP AUT 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Aut 5p · Tela CD,2015,AUTO,5152,2087773,111234,AUTRE21022015,10200050017,073L0001,REA016003,L0730002,RN139,005-150-02-2015,P0730002,14440,9913,10757,CREDU0021F
01350101603,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP AUT 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Aut 5p · Tela,2016,AUTO,5152,2089155,111234,AUTRE21022016,10200050017,073L0001,REA016003,L0730002,RN139,005-150-02-2016,P0730002,14440,9913,10757,CREDU0021G
01350101603,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP AUT 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Aut 5p · Tela CD,2017,AUTO,5152,2090079,111234,AUTRE21022017,10200050017,073L0001,REA016003,L0730002,RN139,005-150-02-2017,P0730002,14440,9913,10757,CREDU0021H
01350101603,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP AUT 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Aut 5p · CD,2018,AUTO,5151,2088275,111219,AUTRE21142018,10200050003,073L0001,REA016005,L0730012,RN181,005-150-12-2018,P0730002,14483,9912,10766,CREDU0211J
01350101602,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP STD 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Std 5p · Tela,2013,AUTO,5151,2075363,111235,AUTRE21012013,10200050018,073L0002,REA016004,L0730001,RN138,005-150-03-2013,P0730001,14439,9912,10766,CREDU0011D
01350101602,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP STD 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Std 5p · Tela,2014,AUTO,5151,2079515,111235,AUTRE21012014,10200050018,073L0002,REA016004,L0730001,RN138,005-150-03-2014,P0730001,14439,9912,10766,CREDU0061E
01350101602,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP STD 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Std 5p · Tela CD,2015,AUTO,5151,2087772,111235,AUTRE21012015,10200050018,073L0002,REA016004,L0730001,RN138,005-150-03-2015,P0730001,14439,9912,10766,CREDU0011F
01350101602,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP STD 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Std 5p · Tela,2016,AUTO,5151,2089326,111235,AUTRE21012016,10200050018,073L0002,REA016004,L0730001,RN138,005-150-03-2016,P0730001,14439,9912,10766,CREDU0011G
01350101602,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP STD 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Std 5p · Tela CD,2017,AUTO,5151,2090078,111235,AUTRE21012017,10200050018,073L0002,REA016004,L0730001,RN138,005-150-03-2017,P0730001,14439,9912,10766,CREDU0011H
01350101602,RENAULT,RENAULT,DUSTER,DUSTER EXPRESSION L4 IMP STD 5 ABS CA CE TELA CD SQ CB,DUSTER EXPRESSION · L4 Std 5p · CD,2018,AUTO,5151,2088864,111220,AUTRE21132018,10200050004,073L0002,REA016012,L0730011,RN183,005-150-11-2018,P0730001,14482,9912,10766,CREDU0221J
01350101618,RENAULT,RENAULT,DUSTER,DUSTER ICONIC L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER ICONIC · L4 Aut 5p,2021,AUTO,27197,2132554,111236,AUTRE21242021,10200050019,073L0022,REA016022,L0730023,RN215,005-150-21-2021,P0730017,22616,18620,71190161,CREDU0351M
01350101618,RENAULT,RENAULT,DUSTER,DUSTER ICONIC L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER ICONIC · L4 Aut 5p,2022,AUTO,27197,2167947,111236,AUTRE21242022,10200050019,073L0022,REA016026,L0730023,RN215,005-150-21-2022,P0730017,22616,18620,71190161,CREDU0351N
01350101618,RENAULT,RENAULT,DUSTER,DUSTER ICONIC L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER ICONIC · L4 Aut 5p,2023,AUTO,27200,2168906,111236,AUTRE21242023,10200050019,073L0022,REA016026,L0730023,RN215,005-150-21-2023,P0730017,22616,18620,71190161,CREDU0351P
01350101618,RENAULT,RENAULT,DUSTER,DUSTER ICONIC L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER ICONIC · L4 Aut 5p,2024,AUTO,27200,2169958,111236,AUTRE21242024,10200050019,073L0022,REA016026,L0730023,RN215,005-150-21-2024,P0730017,22616,18620,71190161,CREDU0351R
01350101618,RENAULT,RENAULT,DUSTER,DUSTER ICONIC L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER ICONIC · L4 Aut 5p,2025,AUTO,27200,2353937,111236,AUTRE21242025,10200050019,073L0022,REA016026,L0730021,RN215,005-150-19-2025,P0730017,22616,18620,71190161,CREDU0391S
01350101617,RENAULT,RENAULT,DUSTER,DUSTER ICONIC L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER ICONIC · L4 Std 5p,2021,AUTO,27199,2132553,111237,AUTRE21232021,10200050020,073L0021,REA016021,L0730022,RN216,005-150-20-2021,P0730018,22615,18621,71190162,CREDU0341M
01350101617,RENAULT,RENAULT,DUSTER,DUSTER ICONIC L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER ICONIC · L4 Std 5p,2022,AUTO,27199,2167946,111237,AUTRE21232022,10200050020,073L0021,REA016025,L0730022,RN216,005-150-20-2022,P0730018,22615,18621,71190162,CREDU0341N
01350101617,RENAULT,RENAULT,DUSTER,DUSTER ICONIC L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER ICONIC · L4 Std 5p,2023,AUTO,27199,2168905,111237,AUTRE21232023,10200050020,073L0021,REA016025,L0730022,RN216,005-150-20-2023,P0730018,22615,18621,71190162,CREDU0341P
01350101617,RENAULT,RENAULT,DUSTER,DUSTER ICONIC L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER ICONIC · L4 Std 5p,2024,AUTO,27199,2169958,111236,AUTRE21242024,10200050019,073L0022,REA016026,L0730023,RN215,005-150-21-2024,P0730017,22616,18620,71190161,CREDU0351R
01350101620,RENAULT,RENAULT,DUSTER,DUSTER ICONIC L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER ICONIC · L4 Std 5p,2026,AUTO,27199,2395677,111242,AUTRE21232026,10200050020,073M6006,REA016026,L0730021,RN215,005-150-22-2026,P0730017,22616,18619,71190162,CREDU0391T
01350101616,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Aut 5p,2018,AUTO,3329,2086675,111238,AUTRE21142018,10200050021,073L0009,REA016016,L0730014,RN181,005-150-16-2018,P0730013,14483,12888,71102098,CREDU0251J
01350101616,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Aut 5p,2019,AUTO,3329,2083013,111238,AUTRE21142019,10200050021,073L0009,REA016016,L0730014,RN181,005-150-16-2019,P0730013,14483,12888,71102098,CREDU0251K
01350101616,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Aut 5p,2020,AUTO,3329,2000405,111239,AUTRE21192020,10200050021,073L0009,REA016016,L0730014,RN181,005-150-16-2020,P0730013,14483,18027,71102098,CREDU0321L
01350101615,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Std 5p,2018,AUTO,3328,2086674,111240,AUTRE21132018,10200050023,073L0008,REA016015,L0730013,RN192,005-150-13-2018,P0730012,14482,12690,71102420,CREDU0241J
01350101615,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Std 5p,2019,AUTO,3328,2083012,111240,AUTRE21132019,10200050023,073L0008,REA016015,L0730013,RN192,005-150-13-2019,P0730012,14482,12690,71102420,CREDU0241K
01350101615,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Std 5p,2020,AUTO,3328,2000404,111241,AUTRE21202020,10200050023,073L0008,REA016015,L0730013,RN192,005-150-13-2020,P0730012,14482,18028,71102420,CREDU0311L
01350101615,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Std 5p,2021,AUTO,27198,2132552,111242,AUTRE21202021,10200050023,073L0008,REA016020,L0730021,RN192,005-150-13-2021,P0730012,599,12690,71190163,CREDU0331M
01350101615,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Std 5p,2022,AUTO,27198,2167945,111242,AUTRE21262022,10200050023,073L0008,REA016020,L0730021,RN192,005-150-13-2022,P0730012,599,18619,71190163,CREDU0331N
01350101615,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Std 5p,2023,AUTO,27198,2168904,111242,AUTRE21262023,10200050023,073L0008,REA016020,L0730021,RN192,005-150-13-2023,P0730012,599,18619,71190163,CREDU0331P
01350101615,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Std 5p,2024,AUTO,27198,2169959,111242,AUTRE21262024,10200050023,073L0008,REA016020,L0730021,RN192,005-150-22-2024,P0730012,599,18619,71190163,CREDU0331R
01350101615,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Std 5p,2025,AUTO,27198,2353938,111242,AUTRE21262025,10200050023,073L0008,REA016020,L0730021,RN192,005-150-22-2025,P0730012,599,18619,71190163,CREDU0331S
01350101615,RENAULT,RENAULT,DUSTER,DUSTER INTENS L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER INTENS · L4 Std 5p,2026,AUTO,27198,2394196,111242,AUTRE21262026,10200050023,073B0011,REA016020,L0730021,RN192,005-150-22-2026,P0730012,599,18619,71190163,CREDU0331T
01350101608,RENAULT,RENAULT,DUSTER,DUSTER LUXE L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER LUXE · L4 Std 5p · Tela,2015,AUTO,5124,2088229,111243,AUTRE21082015,10200050025,073L6055,REA016010,L0730001,RN161,005-150-10-2015,P0730007,14460,11222,71100192,CREDU0161F
01350101619,RENAULT,RENAULT,DUSTER,DUSTER OUTSIDER L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER OUTSIDER · L4 Aut 5p,2021,AUTO,27201,2132555,111246,AUTRE21252021,10200050028,073L0022,REA016027,L0730023,RN217,005-150-14-2021,P0730017,22612,18622,71190160,CREDU0361M
01350101610,RENAULT,RENAULT,DUSTER,DUSTER SL OUTDOOR L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER SL OUTDOOR · L4 Aut 5p · Tela,2015,AUTO,5316,2089419,111244,AUTRE21102015,10200050026,073L6057,REA016009,L0730010,RN166,005-150-07-2015,P0730006,14465,11274,71100578,CREDU0181F
01350101609,RENAULT,RENAULT,DUSTER,DUSTER SL OUTDOOR L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER SL OUTDOOR · L4 Std 5p · Tela,2015,AUTO,5129,2089418,111245,AUTRE21092015,10200050027,073L6056,REA016008,L0730009,RN165,005-150-06-2015,P0730019,14464,11273,71100577,CREDU0171F
01350101614,RENAULT,RENAULT,DUSTER,DUSTER ZEN L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER ZEN · L4 Aut 5p,2018,AUTO,3327,2089463,111247,AUTRE21122018,10200050029,073L0007,REA016014,L0730012,RN187,005-150-14-2018,P0730011,14485,12963,71102065,CREDU0231J
01350101614,RENAULT,RENAULT,DUSTER,DUSTER ZEN L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER ZEN · L4 Aut 5p,2019,AUTO,3327,2000431,111247,AUTRE21122019,10200050029,073L0007,REA016014,L0730012,RN187,005-150-14-2019,P0730011,14485,12963,71102065,CREDU0291K
01350101614,RENAULT,RENAULT,DUSTER,DUSTER ZEN L4 IMP AUT 5 ABS CA CE TELA SM SQ CB,DUSTER ZEN · L4 Aut 5p,2020,AUTO,3327,2000433,111251,AUTRE21172020,10200050029,073L0007,REA016014,L0730012,RN187,005-150-14-2020,P0730011,14485,12963,71102065,CREDU0231L
01350101613,RENAULT,RENAULT,DUSTER,DUSTER ZEN L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER ZEN · L4 Std 5p,2018,AUTO,3326,2085673,111249,AUTRE21112018,10200050031,073L0006,REA016017,L0730011,RN186,005-150-15-2018,P0730010,14484,12696,71102370,CREDU0261J
01350101613,RENAULT,RENAULT,DUSTER,DUSTER ZEN L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER ZEN · L4 Std 5p,2019,AUTO,3326,2000432,111249,AUTRE21112019,10200050031,073L0006,REA016017,L0730011,RN186,005-150-15-2019,P0730010,14484,12696,71102370,CREDU0301K
01350101613,RENAULT,RENAULT,DUSTER,DUSTER ZEN L4 IMP STD 5 ABS CA CE TELA SM SQ CB,DUSTER ZEN · L4 Std 5p,2020,AUTO,3326,2000403,111252,AUTRE21182020,10200050031,073L0006,REA016017,L0730011,RN186,005-150-15-2020,P0730010,14484,17991,71102370,CREDU0261L
01350101507,RENAULT,RENAULT,FLUENCE,FLUENCE AUTHENTIQUE L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE AUTHENTIQUE · L4 Aut 4p · ABS c/Bolsas,2015,AUTO,5116,2083616,111259,AUTRE20062015,10200060001,073C6057,REA018011,D0730020,RN164,005-149-07-2015,C0730072,14454,11136,71100410,AREFU0101F
01350101501,RENAULT,RENAULT,FLUENCE,FLUENCE AUTHENTIQUE L4 IMP STD 4 ABS CA CE PIEL CD SQ CB,FLUENCE AUTHENTIQUE · L4 Std 4p,2011,AUTO,5077,2075443,111260,AUTRE20012011,10200060002,073C6040,REA018002,D0730017,RN130,005-149-01-2011,C0730057,14429,8873,10391,AREFU0041B
01350101501,RENAULT,RENAULT,FLUENCE,FLUENCE AUTHENTIQUE L4 IMP STD 4 ABS CA CE PIEL CD SQ CB,FLUENCE AUTHENTIQUE · L4 Std 4p · ABS c/Bolsas,2012,AUTO,5077,2075442,111260,AUTRE20012012,10200060002,073C6040,REA018002,D0730017,RN130,005-149-01-2012,C0730057,14429,8873,10391,AREFU0041C
01350101501,RENAULT,RENAULT,FLUENCE,FLUENCE AUTHENTIQUE L4 IMP STD 4 ABS CA CE PIEL CD SQ CB,FLUENCE AUTHENTIQUE · L4 Std 4p · ABS c/Bolsas,2013,AUTO,5077,2075441,111260,AUTRE20012013,10200060002,073C6040,REA018002,D0730017,RN130,005-149-01-2013,C0730057,14429,8873,10391,AREFU0041D
01350101501,RENAULT,RENAULT,FLUENCE,FLUENCE AUTHENTIQUE L4 IMP STD 4 ABS CA CE PIEL CD SQ CB,FLUENCE AUTHENTIQUE · L4 Std 4p · ABS c/Bolsas,2014,AUTO,5077,2075448,111260,AUTRE20012014,10200060002,073C6040,REA018002,D0730017,RN130,005-149-01-2014,C0730057,14429,8873,10391,AREFU0041E
01350101501,RENAULT,RENAULT,FLUENCE,FLUENCE AUTHENTIQUE L4 IMP STD 4 ABS CA CE PIEL CD SQ CB,FLUENCE AUTHENTIQUE · L4 Std 4p · ABS c/Bolsas,2015,AUTO,5077,2083615,111260,AUTRE20062015,10200060002,073C6040,REA018002,D0730017,RN130,005-149-01-2015,C0730057,14454,8873,10391,AREFU0041F
01350101501,RENAULT,RENAULT,FLUENCE,FLUENCE AUTHENTIQUE L4 IMP STD 4 ABS CA CE PIEL CD SQ CB,FLUENCE AUTHENTIQUE · L4 Std 4p · ABS c/Bolsas,2016,AUTO,5077,2089330,111260,AUTRE20012016,10200060002,073C6040,REA018002,D0730017,RN130,005-149-01-2016,C0730057,14429,8873,10391,AREFU0041G
01350101501,RENAULT,RENAULT,FLUENCE,FLUENCE AUTHENTIQUE L4 IMP STD 4 ABS CA CE PIEL CD SQ CB,FLUENCE AUTHENTIQUE · L4 Std 4p · ABS c/Bolsas,2017,AUTO,5077,2086064,111264,AUTRE20012017,10200060002,073C6040,REA018002,D0730017,RN146,005-149-01-2017,C0730057,14429,8873,10391,AREFU0051H
01350101503,RENAULT,RENAULT,FLUENCE,FLUENCE DYNAMIQUE L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE DYNAMIQUE · L4 Aut 4p,2011,AUTO,5079,2075428,111262,AUTRE20032011,10200060003,073C6042,REA018004,D0730019,RN132,005-149-03-2011,C0730059,14431,8875,10393,AREFU0031B
01350101503,RENAULT,RENAULT,FLUENCE,FLUENCE DYNAMIQUE L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE DYNAMIQUE · L4 Aut 4p · ABS c/Bolsas,2012,AUTO,5079,2075427,111262,AUTRE20032012,10200060003,073C6042,REA018004,D0730019,RN132,005-149-03-2012,C0730059,14431,8875,10393,AREFU0031C
01350101503,RENAULT,RENAULT,FLUENCE,FLUENCE DYNAMIQUE L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE DYNAMIQUE · L4 Aut 4p · ABS c/Bolsas,2013,AUTO,5079,2075425,111262,AUTRE20032013,10200060003,073C6042,REA018004,D0730019,RN132,005-149-03-2013,C0730059,14431,8875,10393,AREFU0031D
01350101503,RENAULT,RENAULT,FLUENCE,FLUENCE DYNAMIQUE L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE DYNAMIQUE · L4 Aut 4p · ABS c/Bolsas,2014,AUTO,5079,2075457,111261,AUTRE20032014,10200060003,073C6042,REA018004,D0730019,RN132,005-149-03-2014,C0730060,14431,8875,10393,AREFU0021E
01350101503,RENAULT,RENAULT,FLUENCE,FLUENCE DYNAMIQUE L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE DYNAMIQUE · L4 Aut 4p · ABS c/Bolsas,2015,AUTO,5079,2083619,111261,AUTRE20032015,10200060003,073C6042,REA018004,D0730019,RN132,005-149-03-2015,C0730060,14431,8875,10393,AREFU0021F
01350101503,RENAULT,RENAULT,FLUENCE,FLUENCE DYNAMIQUE L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE DYNAMIQUE · L4 Aut 4p · ABS c/Bolsas,2016,AUTO,5079,2089333,111261,AUTRE20032016,10200060003,073C6042,REA018003,D0730019,RN132,005-149-03-2016,C0730060,14431,8875,10393,AREFU0021G
01350101503,RENAULT,RENAULT,FLUENCE,FLUENCE DYNAMIQUE L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE DYNAMIQUE · L4 Aut 4p · ABS c/Bolsas,2017,AUTO,5079,2086066,111261,AUTRE20032017,10200060003,073C6042,REA018003,D0730019,RN132,005-149-03-2017,C0730060,14431,8875,10393,AREFU0021H
01350101504,RENAULT,RENAULT,FLUENCE,FLUENCE DYNAMIQUE PACK L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE DYNAMIQUE PACK · L4 Aut 4p,2011,AUTO,5081,2075428,111262,AUTRE20042011,10200060004,073C6042,REA018004,D0730020,RN133,005-149-04-2011,C0730060,14432,8876,10386,AREFU0031B
01350101504,RENAULT,RENAULT,FLUENCE,FLUENCE DYNAMIQUE PACK L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE DYNAMIQUE PACK · L4 Aut 4p · ABS c/Bolsas,2012,AUTO,5081,2075427,111262,AUTRE20042012,10200060004,073C6042,REA018004,D0730020,RN133,005-149-04-2012,C0730060,14432,8876,10386,AREFU0031C
01350101504,RENAULT,RENAULT,FLUENCE,FLUENCE DYNAMIQUE PACK L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE DYNAMIQUE PACK · L4 Aut 4p · ABS c/Bolsas,2013,AUTO,5081,2075425,111262,AUTRE20042013,10200060004,073C6042,REA018004,D0730020,RN133,005-149-04-2013,C0730060,14432,8876,10386,AREFU0031D
01350101504,RENAULT,RENAULT,FLUENCE,FLUENCE DYNAMIQUE PACK L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE DYNAMIQUE PACK · L4 Aut 4p · ABS c/Bolsas,2014,AUTO,5081,2075457,111261,AUTRE20032014,10200060004,073C6042,REA018004,D0730020,RN133,005-149-03-2014,C0730060,14432,8876,10386,AREFU0021E
01350101502,RENAULT,RENAULT,FLUENCE,FLUENCE EXPRESSION L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE EXPRESSION · L4 Aut 4p,2011,AUTO,5078,2075370,111263,AUTRE20022011,10200060006,073C6041,REA018005,D0730018,RN131,005-149-02-2011,C0730058,14430,8874,10392,AREFU0011B
01350101502,RENAULT,RENAULT,FLUENCE,FLUENCE EXPRESSION L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE EXPRESSION · L4 Aut 4p · ABS c/Bolsas,2012,AUTO,5078,2075369,111263,AUTRE20022012,10200060006,073C6041,REA018005,D0730018,RN131,005-149-02-2012,C0730058,14430,8874,10392,AREFU0011C
01350101502,RENAULT,RENAULT,FLUENCE,FLUENCE EXPRESSION L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE EXPRESSION · L4 Aut 4p · ABS c/Bolsas,2013,AUTO,5078,2075368,111263,AUTRE20072013,10200060006,073C6041,REA018005,D0730018,RN131,005-149-02-2013,C0730058,14430,8874,10392,AREFU0011D
01350101502,RENAULT,RENAULT,FLUENCE,FLUENCE EXPRESSION L4 IMP AUT 4 ABS CA CE PIEL CD SQ CB,FLUENCE EXPRESSION · L4 Aut 4p · ABS c/Bolsas,2014,AUTO,5078,2080135,111263,AUTRE20072014,10200060006,073C6041,REA018005,D0730018,RN131,005-149-02-2014,C0730058,14430,8874,10392,AREFU0011E
